"ROM","PRESET #","PRESET NAME","RIFF NAME","ARP NAME","PRESET LAYER","INST #","INST NAME","SAMPLE NAMES"
"2500","38","key:Elecro7CP80","KBD-Elecro7CP80","Xciter","4","174","gtr:Electric 1","Elec.Guitar 1 E1 -- Elec.Guitar 1 A1 -- Elec.Guitar 1 D2 -- Elec.Guitar 1 G2 -- Elec.Guitar 1 B2 -- Elec.Guitar 1 E3 -- Elec.Guitar 1 A3 -- Elec.Guitar 1 G5"
"2500","39","key:Fuzzy Pad","KEY-C3","Rose Groove","1","487","hit:Dance Hit 20","Dance Hit 5 Cm7"
"2500","39","key:Fuzzy Pad","KEY-C3","Rose Groove","2","90","bas:Moog Tri","Moog Tri A0"
"2500","39","key:Fuzzy Pad","KEY-C3","Rose Groove","3","395","pad:Dream Pad","Dream Pad Bm7"
"2500","40","key:1-900Rhodez","KEY-Cs Up-Down","Short Up","1","4","epo:Med Rhodes","Roadz Medium D#1 -- Roadz Medium D#1 -- Roadz Medium A1 -- Roadz Medium D#2 -- Roadz Medium F#2 -- Roadz Medium F#2 -- Roadz Medium F#2 -- Roadz Medium C3 -- Roadz Medium C3 -- Roadz Medium C3 -- Roadz Medium C3 -- Roadz Medium D#3 -- Roadz Medium F#3 -- Roadz Medium F#3 -- Roadz Medium C4 -- Roadz Medium C4 -- Roadz Medium C4 -- Roadz Medium A4 -- Roadz Medium A4"
"2500","41","key:Haunted EP","KEY-C4","Wreave","1","21","epo:EP Roll 3","EP Chord"
"2500","41","key:Haunted EP","KEY-C4","Wreave","2","23","org:B3DistLowSlo","B3 Lo Slow A0 -- B3 Lo Slow F#1 -- B3 Lo Slow D#2 -- B3 Lo Slow C3 -- B3 Lo Slow A3 -- B3 Lo Slow F#4"
"2500","41","key:Haunted EP","KEY-C4","Wreave","3","24","org:B3 Dist Fast","B3 Lo Fast F#0 -- B3 Lo Fast C1 -- B3 Lo Fast F#1 -- B3 Lo Fast C2 -- B3 Lo Fast F#2 -- B3 Lo Fast C3 -- B3 Lo Fast F#3 -- B3 Lo Fast C4 -- B3 Lo Fast F#4 -- B3 Lo Fast C5"
"2500","41","key:Haunted EP","KEY-C4","Wreave","4","215","str:Tron","Tron Strings C3 -- Tron Strings G3 -- Tron Strings C4 -- Tron Strings G4 -- Tron Strings C5"
"2500","42","key:TwinkleToes","KEY-Cs Up-Down","Zephyr","1","896","prc:Conga 4","808 Low Conga 1"
"2500","43","key:Missy","GTR-FallingNylon","Earth 1","1","219","str:Sham Wave","Shamisen F2 -- Shamisen A#2 -- Shamisen D#3 -- Shamisen A3 -- Shamisen A5"
"2500","43","key:Missy","GTR-FallingNylon","Earth 1","2","220","str:Koto","Koto G2 -- Koto D3 -- Koto G3 -- Koto G5"
"2500","44","key:Techno Piano","KBD-Miami Grand","Raveted","1","3","pno:Techno Piano","Piano C2"
"2500","45","key:HonkTonkeyz","KBD-Elecre 2","STOP&GO","1","2","pno:Grand Piano2","Piano 2 B 0 -- Piano 2 F 1 -- Piano 2 C 2 -- Piano 2 F 2 -- Piano 2 D 3 -- Piano 2 G#3 -- Piano 2 F#4 -- Piano 2 C 5 -- Piano 2 F#4 -- Piano 2 B 0 -- Piano 2 F 1 -- Piano 2 C 2 -- Piano 2 F 2 -- Piano 2 D 3 -- Piano 2 G#3 -- Piano 2 F#4 -- Piano 2 C 5 -- Piano 2 F#4"
"2500","45","key:HonkTonkeyz","KBD-Elecre 2","STOP&GO","2","1","pno:Stereo Grand","Piano 1 E0 -- Piano 1 A0 -- Piano 1 D1 -- Piano 1 F#1 -- Piano 1 C#2 -- Piano 1 G#2 -- Piano 1 C#3 -- Piano 1 G#3 -- Piano 1 C#4 -- Piano 1 F#4 -- Piano 1 F#4 -- Piano 1 C5 -- Piano 1 F#5 -- Piano 1 G#5 -- Piano 1 C6 -- Piano 1 F#6"
"2500","45","key:HonkTonkeyz","KBD-Elecre 2","STOP&GO","4","505","sfx:PnoSndBoard","PianoSoundBoard"
"2500","46","key:Eno's Piano","CMB-Cosmovivor a","Spiral","1","173","gtr:Jazz","Jazz Guitar A1 -- Jazz Guitar C2 -- Jazz Guitar E2 -- Jazz Guitar G2 -- Jazz Guitar A#2 -- Jazz Guitar C3 -- Jazz Guitar D#3 -- Jazz Guitar F#3 -- Jazz Guitar B4 -- Jazz Guitar C#4 -- Jazz Guitar E4 -- Jazz Guitar D6"
"2500","46","key:Eno's Piano","CMB-Cosmovivor a","Spiral","2","2","pno:Grand Piano2","Piano 2 B 0 -- Piano 2 F 1 -- Piano 2 C 2 -- Piano 2 F 2 -- Piano 2 D 3 -- Piano 2 G#3 -- Piano 2 F#4 -- Piano 2 C 5 -- Piano 2 F#4 -- Piano 2 B 0 -- Piano 2 F 1 -- Piano 2 C 2 -- Piano 2 F 2 -- Piano 2 D 3 -- Piano 2 G#3 -- Piano 2 F#4 -- Piano 2 C 5 -- Piano 2 F#4"
"2500","47","key:FM JazzSplit","BAS-Finger&Harms","Arp Minor","1","87","bas:FM","DX Bass A0 -- DX Bass A4 -- DX Bass D6"
"2500","47","key:FM JazzSplit","BAS-Finger&Harms","Arp Minor","2","131","bas:DX 1","DX Bass 1 A0"
"2500","47","key:FM JazzSplit","BAS-Finger&Harms","Arp Minor","3","11","epo:FM El Piano","Tine Piano G3 -- Tine Piano D6"
"2500","48","key:Bass/Keys1","CMB-Org Tool 1","Syncho Play","1","1","pno:Stereo Grand","Piano 1 E0 -- Piano 1 A0 -- Piano 1 D1 -- Piano 1 F#1 -- Piano 1 C#2 -- Piano 1 G#2 -- Piano 1 C#3 -- Piano 1 G#3 -- Piano 1 C#4 -- Piano 1 F#4 -- Piano 1 F#4 -- Piano 1 C5 -- Piano 1 F#5 -- Piano 1 G#5 -- Piano 1 C6 -- Piano 1 F#6"
"2500","48","key:Bass/Keys1","CMB-Org Tool 1","Syncho Play","2","144","bas:Fretless 2","Fretless 2 E0 -- FingerBass Hd D1 -- FingerBass Hd D5"
"2500","48","key:Bass/Keys1","CMB-Org Tool 1","Syncho Play","3","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","48","key:Bass/Keys1","CMB-Org Tool 1","Syncho Play","4","7","epo:DynoRhodesHd","DynoEP Hard C1 -- DynoEP Hard D#1 -- Dyno EP Hard F#1 -- DynoEP Hard A1 -- DynoEP Hard C2 -- DynoEP Hard D#2 -- DynoEP Hard F#2 -- DynoEP Hard A2 -- DynoEP Hard C3 -- DynoEP Hard D#3 -- DynoEP Hard F#3 -- DynoEP Hard A3 -- DynoEP Hard C4 -- DynoEP Hard D#4"
"2500","49","key:PianoString2","GTR-Steel","Speed Jumper","1","1","pno:Stereo Grand","Piano 1 E0 -- Piano 1 A0 -- Piano 1 D1 -- Piano 1 F#1 -- Piano 1 C#2 -- Piano 1 G#2 -- Piano 1 C#3 -- Piano 1 G#3 -- Piano 1 C#4 -- Piano 1 F#4 -- Piano 1 F#4 -- Piano 1 C5 -- Piano 1 F#5 -- Piano 1 G#5 -- Piano 1 C6 -- Piano 1 F#6"
"2500","49","key:PianoString2","GTR-Steel","Speed Jumper","3","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","50","key:Piano/Synth","KBD-Hard Comp 1","Spiral","1","1","pno:Stereo Grand","Piano 1 E0 -- Piano 1 A0 -- Piano 1 D1 -- Piano 1 F#1 -- Piano 1 C#2 -- Piano 1 G#2 -- Piano 1 C#3 -- Piano 1 G#3 -- Piano 1 C#4 -- Piano 1 F#4 -- Piano 1 F#4 -- Piano 1 C5 -- Piano 1 F#5 -- Piano 1 G#5 -- Piano 1 C6 -- Piano 1 F#6"
"2500","50","key:Piano/Synth","KBD-Hard Comp 1","Spiral","3","216","str:Analog","SynthStrings G2 -- SynthStrings G3 -- SynthStrings G4 -- SynthStrings D5"
"2500","51","key:Piano/Str/EP","KBD-E Grand","Get Out","1","1","pno:Stereo Grand","Piano 1 E0 -- Piano 1 A0 -- Piano 1 D1 -- Piano 1 F#1 -- Piano 1 C#2 -- Piano 1 G#2 -- Piano 1 C#3 -- Piano 1 G#3 -- Piano 1 C#4 -- Piano 1 F#4 -- Piano 1 F#4 -- Piano 1 C5 -- Piano 1 F#5 -- Piano 1 G#5 -- Piano 1 C6 -- Piano 1 F#6"
"2500","51","key:Piano/Str/EP","KBD-E Grand","Get Out","3","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","51","key:Piano/Str/EP","KBD-E Grand","Get Out","4","7","epo:DynoRhodesHd","DynoEP Hard C1 -- DynoEP Hard D#1 -- Dyno EP Hard F#1 -- DynoEP Hard A1 -- DynoEP Hard C2 -- DynoEP Hard D#2 -- DynoEP Hard F#2 -- DynoEP Hard A2 -- DynoEP Hard C3 -- DynoEP Hard D#3 -- DynoEP Hard F#3 -- DynoEP Hard A3 -- DynoEP Hard C4 -- DynoEP Hard D#4"
"2500","52","key:Piano/Analog","HIT-MasterBlast","ROUNDABOUT","1","1","pno:Stereo Grand","Piano 1 E0 -- Piano 1 A0 -- Piano 1 D1 -- Piano 1 F#1 -- Piano 1 C#2 -- Piano 1 G#2 -- Piano 1 C#3 -- Piano 1 G#3 -- Piano 1 C#4 -- Piano 1 F#4 -- Piano 1 F#4 -- Piano 1 C5 -- Piano 1 F#5 -- Piano 1 G#5 -- Piano 1 C6 -- Piano 1 F#6"
"2500","52","key:Piano/Analog","HIT-MasterBlast","ROUNDABOUT","3","216","str:Analog","SynthStrings G2 -- SynthStrings G3 -- SynthStrings G4 -- SynthStrings D5"
"2500","53","key:Comp n' Pad","KBD-And Voice","WhoKnows?","1","266","vox:Soul Oohs","Soul Ooh C3"
"2500","53","key:Comp n' Pad","KBD-And Voice","WhoKnows?","2","217","str:Matrix Synth","MatrixStrings C3 -- MatrixStrings G5 -- JupiterStringsA6"
"2500","53","key:Comp n' Pad","KBD-And Voice","WhoKnows?","3","12","epo:Tine EP","Tine EP Bb1 -- Tine EP Bb2 -- Tine EP G3 -- Tine EP C4 -- Tine EP G4"
"2500","53","key:Comp n' Pad","KBD-And Voice","WhoKnows?","4","1","pno:Stereo Grand","Piano 1 E0 -- Piano 1 A0 -- Piano 1 D1 -- Piano 1 F#1 -- Piano 1 C#2 -- Piano 1 G#2 -- Piano 1 C#3 -- Piano 1 G#3 -- Piano 1 C#4 -- Piano 1 F#4 -- Piano 1 F#4 -- Piano 1 C5 -- Piano 1 F#5 -- Piano 1 G#5 -- Piano 1 C6 -- Piano 1 F#6"
"2500","54","key:Stage Piano","KBD-StereoGrand3","MENACE BASS","1","1","pno:Stereo Grand","Piano 1 E0 -- Piano 1 A0 -- Piano 1 D1 -- Piano 1 F#1 -- Piano 1 C#2 -- Piano 1 G#2 -- Piano 1 C#3 -- Piano 1 G#3 -- Piano 1 C#4 -- Piano 1 F#4 -- Piano 1 F#4 -- Piano 1 C5 -- Piano 1 F#5 -- Piano 1 G#5 -- Piano 1 C6 -- Piano 1 F#6"
"2500","54","key:Stage Piano","KBD-StereoGrand3","MENACE BASS","3","173","gtr:Jazz","Jazz Guitar A1 -- Jazz Guitar C2 -- Jazz Guitar E2 -- Jazz Guitar G2 -- Jazz Guitar A#2 -- Jazz Guitar C3 -- Jazz Guitar D#3 -- Jazz Guitar F#3 -- Jazz Guitar B4 -- Jazz Guitar C#4 -- Jazz Guitar E4 -- Jazz Guitar D6"
"2500","55","key:Pno/Str/EP2","KBD-Knockkerz","Classic 70s","1","1","pno:Stereo Grand","Piano 1 E0 -- Piano 1 A0 -- Piano 1 D1 -- Piano 1 F#1 -- Piano 1 C#2 -- Piano 1 G#2 -- Piano 1 C#3 -- Piano 1 G#3 -- Piano 1 C#4 -- Piano 1 F#4 -- Piano 1 F#4 -- Piano 1 C5 -- Piano 1 F#5 -- Piano 1 G#5 -- Piano 1 C6 -- Piano 1 F#6"
"2500","55","key:Pno/Str/EP2","KBD-Knockkerz","Classic 70s","2","237","brs:Section","SectionBrass G1 -- SectionBrass B1 -- SectionBrass D#2 -- SectionBrass B2 -- SectionBrass G3 -- SectionBrass C4 -- SectionBrass G4 -- SectionBrass D5 -- SectionBrass G6"
"2500","55","key:Pno/Str/EP2","KBD-Knockkerz","Classic 70s","3","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","55","key:Pno/Str/EP2","KBD-Knockkerz","Classic 70s","4","11","epo:FM El Piano","Tine Piano G3 -- Tine Piano D6"
"2500","56","key:B-3 3rd","KBD-Rock'in B","Jazz Line","1","23","org:B3DistLowSlo","B3 Lo Slow A0 -- B3 Lo Slow F#1 -- B3 Lo Slow D#2 -- B3 Lo Slow C3 -- B3 Lo Slow A3 -- B3 Lo Slow F#4"
"2500","56","key:B-3 3rd","KBD-Rock'in B","Jazz Line","2","24","org:B3 Dist Fast","B3 Lo Fast F#0 -- B3 Lo Fast C1 -- B3 Lo Fast F#1 -- B3 Lo Fast C2 -- B3 Lo Fast F#2 -- B3 Lo Fast C3 -- B3 Lo Fast F#3 -- B3 Lo Fast C4 -- B3 Lo Fast F#4 -- B3 Lo Fast C5"
"2500","56","key:B-3 3rd","KBD-Rock'in B","Jazz Line","3","27","org:B3 Perc 3rd","B3 Perc E3 -- B3 Perc C#3 -- B3 Perc A#4 -- B3 Perc G5 -- B3 Perc E6 -- B3 Perc E7"
"2500","57","key:B-3 2nd","KBD-B3 X-Wheel","Arp Major","1","23","org:B3DistLowSlo","B3 Lo Slow A0 -- B3 Lo Slow F#1 -- B3 Lo Slow D#2 -- B3 Lo Slow C3 -- B3 Lo Slow A3 -- B3 Lo Slow F#4"
"2500","57","key:B-3 2nd","KBD-B3 X-Wheel","Arp Major","2","24","org:B3 Dist Fast","B3 Lo Fast F#0 -- B3 Lo Fast C1 -- B3 Lo Fast F#1 -- B3 Lo Fast C2 -- B3 Lo Fast F#2 -- B3 Lo Fast C3 -- B3 Lo Fast F#3 -- B3 Lo Fast C4 -- B3 Lo Fast F#4 -- B3 Lo Fast C5"
"2500","57","key:B-3 2nd","KBD-B3 X-Wheel","Arp Major","3","27","org:B3 Perc 3rd","B3 Perc E3 -- B3 Perc C#3 -- B3 Perc A#4 -- B3 Perc G5 -- B3 Perc E6 -- B3 Perc E7"
"2500","58","key:B-3 Lo/Hi","KBD-Gospel Soul","HYPNOTIK","1","23","org:B3DistLowSlo","B3 Lo Slow A0 -- B3 Lo Slow F#1 -- B3 Lo Slow D#2 -- B3 Lo Slow C3 -- B3 Lo Slow A3 -- B3 Lo Slow F#4"
"2500","58","key:B-3 Lo/Hi","KBD-Gospel Soul","HYPNOTIK","2","24","org:B3 Dist Fast","B3 Lo Fast F#0 -- B3 Lo Fast C1 -- B3 Lo Fast F#1 -- B3 Lo Fast C2 -- B3 Lo Fast F#2 -- B3 Lo Fast C3 -- B3 Lo Fast F#3 -- B3 Lo Fast C4 -- B3 Lo Fast F#4 -- B3 Lo Fast C5"
"2500","58","key:B-3 Lo/Hi","KBD-Gospel Soul","HYPNOTIK","3","25","org:B3 Hi Slow","B3 Hi Slow A1 -- B3 Hi Slow F#2 -- B3 Hi Slow D#3 -- B3 Hi Slow C4 -- B3 Hi Slow A4 -- B3 Hi Slow F#5"
"2500","58","key:B-3 Lo/Hi","KBD-Gospel Soul","HYPNOTIK","4","26","org:B3 Hi Fast","B3 Hi Fast F#1 -- B3 Hi Fast C2 -- B3 Hi Fast F#2 -- B3 Hi Fast C3 -- B3 Hi Fast F#3 -- B3 Hi Fast C4 -- B3 Hi Fast F#4 -- B3 Hi Fast C5 -- B3 Hi Fast F#5 -- B3 Hi Fast C5"
"2500","59","key:B-X Fade 1","ORG-Gospel 3","ON A TRIP","1","23","org:B3DistLowSlo","B3 Lo Slow A0 -- B3 Lo Slow F#1 -- B3 Lo Slow D#2 -- B3 Lo Slow C3 -- B3 Lo Slow A3 -- B3 Lo Slow F#4"
"2500","59","key:B-X Fade 1","ORG-Gospel 3","ON A TRIP","2","24","org:B3 Dist Fast","B3 Lo Fast F#0 -- B3 Lo Fast C1 -- B3 Lo Fast F#1 -- B3 Lo Fast C2 -- B3 Lo Fast F#2 -- B3 Lo Fast C3 -- B3 Lo Fast F#3 -- B3 Lo Fast C4 -- B3 Lo Fast F#4 -- B3 Lo Fast C5"
"2500","59","key:B-X Fade 1","ORG-Gospel 3","ON A TRIP","3","37","org:Drawbar","Drawbar Organ G2"
"2500","59","key:B-X Fade 1","ORG-Gospel 3","ON A TRIP","4","26","org:B3 Hi Fast","B3 Hi Fast F#1 -- B3 Hi Fast C2 -- B3 Hi Fast F#2 -- B3 Hi Fast C3 -- B3 Hi Fast F#3 -- B3 Hi Fast C4 -- B3 Hi Fast F#4 -- B3 Hi Fast C5 -- B3 Hi Fast F#5 -- B3 Hi Fast C5"
"2500","60","key:B-X Fade 2","KBD-KoolNMelo","Zoned","1","23","org:B3DistLowSlo","B3 Lo Slow A0 -- B3 Lo Slow F#1 -- B3 Lo Slow D#2 -- B3 Lo Slow C3 -- B3 Lo Slow A3 -- B3 Lo Slow F#4"
"2500","60","key:B-X Fade 2","KBD-KoolNMelo","Zoned","2","24","org:B3 Dist Fast","B3 Lo Fast F#0 -- B3 Lo Fast C1 -- B3 Lo Fast F#1 -- B3 Lo Fast C2 -- B3 Lo Fast F#2 -- B3 Lo Fast C3 -- B3 Lo Fast F#3 -- B3 Lo Fast C4 -- B3 Lo Fast F#4 -- B3 Lo Fast C5"
"2500","60","key:B-X Fade 2","KBD-KoolNMelo","Zoned","3","27","org:B3 Perc 3rd","B3 Perc E3 -- B3 Perc C#3 -- B3 Perc A#4 -- B3 Perc G5 -- B3 Perc E6 -- B3 Perc E7"
"2500","60","key:B-X Fade 2","KBD-KoolNMelo","Zoned","4","26","org:B3 Hi Fast","B3 Hi Fast F#1 -- B3 Hi Fast C2 -- B3 Hi Fast F#2 -- B3 Hi Fast C3 -- B3 Hi Fast F#3 -- B3 Hi Fast C4 -- B3 Hi Fast F#4 -- B3 Hi Fast C5 -- B3 Hi Fast F#5 -- B3 Hi Fast C5"
"2500","61","key:B-3 Leakage","KBD-JimmyJazzyB","Alone-2","1","23","org:B3DistLowSlo","B3 Lo Slow A0 -- B3 Lo Slow F#1 -- B3 Lo Slow D#2 -- B3 Lo Slow C3 -- B3 Lo Slow A3 -- B3 Lo Slow F#4"
"2500","61","key:B-3 Leakage","KBD-JimmyJazzyB","Alone-2","2","24","org:B3 Dist Fast","B3 Lo Fast F#0 -- B3 Lo Fast C1 -- B3 Lo Fast F#1 -- B3 Lo Fast C2 -- B3 Lo Fast F#2 -- B3 Lo Fast C3 -- B3 Lo Fast F#3 -- B3 Lo Fast C4 -- B3 Lo Fast F#4 -- B3 Lo Fast C5"
"2500","61","key:B-3 Leakage","KBD-JimmyJazzyB","Alone-2","3","527","nse:No Pitch","Non-Pitch C2"
"2500","62","key:Distortion","KBD-Gospel Soul","Arp Minor","1","23","org:B3DistLowSlo","B3 Lo Slow A0 -- B3 Lo Slow F#1 -- B3 Lo Slow D#2 -- B3 Lo Slow C3 -- B3 Lo Slow A3 -- B3 Lo Slow F#4"
"2500","62","key:Distortion","KBD-Gospel Soul","Arp Minor","2","24","org:B3 Dist Fast","B3 Lo Fast F#0 -- B3 Lo Fast C1 -- B3 Lo Fast F#1 -- B3 Lo Fast C2 -- B3 Lo Fast F#2 -- B3 Lo Fast C3 -- B3 Lo Fast F#3 -- B3 Lo Fast C4 -- B3 Lo Fast F#4 -- B3 Lo Fast C5"
"2500","63","key:B-Hive","KEY-C3 (4 Bars)","Aud Funk","1","310","wav:Hollow Deep","Hollow Deep B0"
"2500","63","key:B-Hive","KEY-C3 (4 Bars)","Aud Funk","2","23","org:B3DistLowSlo","B3 Lo Slow A0 -- B3 Lo Slow F#1 -- B3 Lo Slow D#2 -- B3 Lo Slow C3 -- B3 Lo Slow A3 -- B3 Lo Slow F#4"
"2500","63","key:B-Hive","KEY-C3 (4 Bars)","Aud Funk","3","24","org:B3 Dist Fast","B3 Lo Fast F#0 -- B3 Lo Fast C1 -- B3 Lo Fast F#1 -- B3 Lo Fast C2 -- B3 Lo Fast F#2 -- B3 Lo Fast C3 -- B3 Lo Fast F#3 -- B3 Lo Fast C4 -- B3 Lo Fast F#4 -- B3 Lo Fast C5"
"2500","64","key:Assassin","KEY-C3 (4 Bars)","Simply","1","52","org:Oddd Organ","Oddd Organ C1"
"2500","65","key:Munchkin B3","KEY-Cs Up-Down","Labyrinth1","1","26","org:B3 Hi Fast","B3 Hi Fast F#1 -- B3 Hi Fast C2 -- B3 Hi Fast F#2 -- B3 Hi Fast C3 -- B3 Hi Fast F#3 -- B3 Hi Fast C4 -- B3 Hi Fast F#4 -- B3 Hi Fast C5 -- B3 Hi Fast F#5 -- B3 Hi Fast C5"
"2500","66","key:AutoChord","KBD-Pure Roll 3","Base House","1","118","bas:Synth 10","Synth Bass 10 D0"
"2500","67","key:(B3- PI)/7","KBD-Organomics X","Trimatic","1","24","org:B3 Dist Fast","B3 Lo Fast F#0 -- B3 Lo Fast C1 -- B3 Lo Fast F#1 -- B3 Lo Fast C2 -- B3 Lo Fast F#2 -- B3 Lo Fast C3 -- B3 Lo Fast F#3 -- B3 Lo Fast C4 -- B3 Lo Fast F#4 -- B3 Lo Fast C5"
"2500","67","key:(B3- PI)/7","KBD-Organomics X","Trimatic","2","266","vox:Soul Oohs","Soul Ooh C3"
"2500","67","key:(B3- PI)/7","KBD-Organomics X","Trimatic","3","9","epo:WurlitzerSft","Wurly Soft C1 -- Wurly Soft F1 -- Wurly Soft A1 -- Wurly Soft D2 -- Wurly Soft F2 -- Wurly Soft A2 -- Wurly Soft D3 -- Wurly Soft G3 -- Wurly Soft C4 -- Wurly Soft F4 -- Wurly Soft A4 -- Wurly Soft A5"
"2500","68","key:Pno/Str/EP3","KBD-Grand FM","Focus Up","1","1","pno:Stereo Grand","Piano 1 E0 -- Piano 1 A0 -- Piano 1 D1 -- Piano 1 F#1 -- Piano 1 C#2 -- Piano 1 G#2 -- Piano 1 C#3 -- Piano 1 G#3 -- Piano 1 C#4 -- Piano 1 F#4 -- Piano 1 F#4 -- Piano 1 C5 -- Piano 1 F#5 -- Piano 1 G#5 -- Piano 1 C6 -- Piano 1 F#6"
"2500","68","key:Pno/Str/EP3","KBD-Grand FM","Focus Up","2","216","str:Analog","SynthStrings G2 -- SynthStrings G3 -- SynthStrings G4 -- SynthStrings D5"
"2500","68","key:Pno/Str/EP3","KBD-Grand FM","Focus Up","3","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","68","key:Pno/Str/EP3","KBD-Grand FM","Focus Up","4","15","epo:FM EP 1","DX EP Hard C1 -- DX EP Hard C2 -- DX EP Hard A2 -- DX EP Hard Gb3 -- DX EP Hard C4 -- DX EP Hard A4 -- DX EP Hard A5"
"2500","69","key:Space Case","KBD-Comp Keyz 2","HappyGoLuckE","1","4","epo:Med Rhodes","Roadz Medium D#1 -- Roadz Medium D#1 -- Roadz Medium A1 -- Roadz Medium D#2 -- Roadz Medium F#2 -- Roadz Medium F#2 -- Roadz Medium F#2 -- Roadz Medium C3 -- Roadz Medium C3 -- Roadz Medium C3 -- Roadz Medium C3 -- Roadz Medium D#3 -- Roadz Medium F#3 -- Roadz Medium F#3 -- Roadz Medium C4 -- Roadz Medium C4 -- Roadz Medium C4 -- Roadz Medium A4 -- Roadz Medium A4"
"2500","70","key:Clav Metal","KBD-Clavinetti 2","Octal","1","18","epo:Clavinet 2","Clavinet A1 -- Clavinet D#2 -- Clavinet C3 -- Clavinet A3 -- Clavinet D#4 -- Clavinet D#5"
"2500","70","key:Clav Metal","KBD-Clavinetti 2","Octal","2","320","wav:Dig Buzz Syn","Digi Buzz F0 -- Digi Buzz F3"
"2500","71","key:Clav 2","KBD-Clav 1","Free X9zz","1","18","epo:Clavinet 2","Clavinet A1 -- Clavinet D#2 -- Clavinet C3 -- Clavinet A3 -- Clavinet D#4 -- Clavinet D#5"
"2500","72","key:Sweet Ballad","KBD-Lovers FM EP","Wreave","1","213","str:Section","SectionStringB0 -- SectionStringE1 -- SectionStringA1 -- SectionStringD2 -- SectionStringG2 -- SectionStringC3 -- SectionStringF3 -- SectionStringA#3 -- SectionStringD#4 -- SectionStringG#4"
"2500","72","key:Sweet Ballad","KBD-Lovers FM EP","Wreave","3","12","epo:Tine EP","Tine EP Bb1 -- Tine EP Bb2 -- Tine EP G3 -- Tine EP C4 -- Tine EP G4"
"2500","73","bas:ATC 3","BAS-ATC 3","UKshoota","1","103","bas:Analogic","Analog Bass E0"
"2500","74","bas:Sub 1","BAS-Sub-Basement","Pond 12 EM","1","55","sub:Super Sub","Super Sub D1"
"2500","74","bas:Sub 1","BAS-Sub-Basement","Pond 12 EM","2","95","bas:Mini 4","Mini Saw 4 D#0"
"2500","75","bas:Sub 2","BAS-The Reason","Follow Me","1","61","sub:SE Sub 6","Sub 6 C1"
"2500","75","bas:Sub 2","BAS-The Reason","Follow Me","2","132","bas:DX 2","DX Bass 2 A0"
"2500","76","bas:Sub 3","BAS-Sub Pummeled","MINOR","1","178","gtr:Mutes","Gtr Mute E2 -- Gtr Mute E4"
"2500","76","bas:Sub 3","BAS-Sub Pummeled","MINOR","2","132","bas:DX 2","DX Bass 2 A0"
"2500","77","bas:Big DX","BAS-Q Bass 2","Trimatic","1","131","bas:DX 1","DX Bass 1 A0"
"2500","77","bas:Big DX","BAS-Q Bass 2","Trimatic","2","155","bas:Pure","Pure Bass F2"
"2500","78","bas:Perco Plus","BAS-Plexy","Synclava","1","128","bas:Perco","Perco Bass E1"
"2500","79","bas:Micro Moog","BAS-Mini More","LiteLite","1","96","bas:Micro Moog","Micro Moog G0"
"2500","79","bas:Micro Moog","BAS-Mini More","LiteLite","2","350","wav:Sinusoid","Sine E0 -- Sine E1 -- Sine E2 -- Sine E3 -- Sine E4 -- Sine E5 -- Sine E6 -- Sine E7"
"2500","80","bas:Basic Moog","BAS-Mr. Clean","Old Skool 2","1","91","bas:Moog Basic","Filt Bass G1"
"2500","80","bas:Basic Moog","BAS-Mr. Clean","Old Skool 2","2","350","wav:Sinusoid","Sine E0 -- Sine E1 -- Sine E2 -- Sine E3 -- Sine E4 -- Sine E5 -- Sine E6 -- Sine E7"
"2500","81","bas:Log Bass","BAS-Four U","TensionMount","1","128","bas:Perco","Perco Bass E1"
"2500","81","bas:Log Bass","BAS-Four U","TensionMount","2","56","sub:SE Sub 1","Sub 1 C1"
"2500","82","bas:PopGrowler","BAS-Froggy","Strait Rock","1","89","bas:Memory Moog","Mem Moog Bass F0"
"2500","82","bas:PopGrowler","BAS-Froggy","Strait Rock","2","96","bas:Micro Moog","Micro Moog G0"
"2500","82","bas:PopGrowler","BAS-Froggy","Strait Rock","3","163","bas:Pop Slide 3","Pop Slide 3 C#0"
"2500","83","bas:ChubbyChaser","BAS-Mr. Clean","Pond 12","1","155","bas:Pure","Pure Bass F2"
"2500","83","bas:ChubbyChaser","BAS-Mr. Clean","Pond 12","2","75","bas:TB 2","TB 303 2 C#0"
